"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3"
"JMH","스케일","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅡ","","ㅋ","ㅔ","","ㅇ","ㅣ","ㄹ","","","","마찰음","sg","개음절","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","","",""
"JMH","메들리","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅔ","","ㄷ","ㅡ","ㄹ","ㄹ","ㅣ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","공명음","","개음절","","",""
"JMH","포인트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅗ","","ㅇ","ㅣ","ㄴ","ㅌ","ㅡ","","","","","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","유기음_경음","sg","개음절","","",""
"JMH","몽타주","","","외래어3","1","","HHL","부산",20,"남",3,"ㅁ","ㅗ","ㅇ","ㅌ","ㅏ","","ㅈ","ㅜ","","","","","공명음","sg","폐음절_공명자음","유기음_경음","sg","개음절","평파열음_평파찰음","sg","개음절","","",""
"JMH","카페인","","","외래어3","1","","HHL","부산",20,"남",3,"ㅋ","ㅏ","","ㅍ","ㅔ","","ㅇ","ㅣ","ㄴ","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","","",""
"JMH","칵테일","","","외래어3","1","","LHL","부산",20,"남",3,"ㅋ","ㅏ","ㄱ","ㅌ","ㅔ","","ㅇ","ㅣ","ㄹ","","","","유기음_경음","sg","폐음절_평파열음","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","","",""
"JMH","스포츠","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅍ","ㅗ","","ㅊ","ㅡ","","","","","마찰음","sg","개음절","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","",""
"JMH","가솔린","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㄱ","ㅏ","","ㅅ","ㅗ","ㄹ","ㄹ","ㅣ","ㄴ","","","","평파열음_평파찰음","sg","개음절","마찰음","sg","폐음절_공명자음","공명음","","폐음절_공명자음","","",""
"JMH","세미나","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅔ","","ㅁ","ㅣ","","ㄴ","ㅏ","","","","","마찰음","sg","개음절","공명음","","개음절","공명음","sg","개음절","","",""
"JMH","리스트","","","외래어3","1","","HLL","부산",20,"남",3,"ㄹ","ㅣ","","ㅅ","ㅡ","","ㅌ","ㅡ","","","","","공명음","","개음절","마찰음","sg","개음절","유기음_경음","sg","개음절","","",""
"JMH","파이팅","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅍ","ㅏ","","ㅇ","ㅣ","","ㅌ","ㅣ","ㅇ","","","","유기음_경음","sg","개음절","공명음","","개음절","유기음_경음","","폐음절_공명자음","","",""
"JMH","화이팅","","","외래어3","1","","","부산",20,"남",3,"ㅎ","ㅘ","","ㅇ","ㅣ","","ㅌ","ㅣ","ㅇ","","","","마찰음","dp","개음절","공명음","","개음절","유기음_경음","","폐음절_공명자음","","",""
"JMH","브로커","","","외래어3","1","","","부산",20,"남",3,"ㅂ","ㅡ","","ㄹ","ㅗ","","ㅋ","ㅓ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","개음절","유기음_경음","sg","개음절","","",""
"JMH","파일럿","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅍ","ㅏ","","ㅇ","ㅣ","ㄹ","ㄹ","ㅓ","ㅅ","","","","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","공명음","sg","폐음절_평파열음","","",""
"JMH","체인지","","","외래어3","1","","HHL","부산",20,"남",3,"ㅊ","ㅔ","","ㅇ","ㅣ","ㄴ","ㅈ","ㅣ","","","","","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","평파열음_평파찰음","","개음절","","",""
"JMH","카톨릭","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅋ","ㅏ","","ㅌ","ㅗ","ㄹ","ㄹ","ㅣ","ㄱ","","","","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_공명자음","공명음","","폐음절_평파열음","","",""
"JMH","파이프","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅏ","","ㅇ","ㅣ","","ㅍ","ㅡ","","","","","유기음_경음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절","","",""
"JMH","스위치","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅇ","ㅟ","","ㅊ","ㅣ","","","","","마찰음","sg","개음절","공명음","dp","개음절","유기음_경음","","개음절","","",""
"JMH","마이크","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅏ","","ㅇ","ㅣ","","ㅋ","ㅡ","","","","","공명음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절","","",""
"JMH","게스트","","","외래어3","1","","HLL","부산",20,"남",3,"ㄱ","ㅔ","","ㅅ","ㅡ","","ㅌ","ㅡ","","","","","평파열음_평파찰음","sg","개음절","마찰음","sg","개음절","유기음_경음","sg","개음절","","",""
"JMH","프린트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅍ","ㅡ","","ㄹ","ㅣ","ㄴ","ㅌ","ㅡ","","","","","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","유기음_경음","sg","개음절","","",""
"JMH","레이저","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅔ","","ㅇ","ㅣ","","ㅈ","ㅓ","","","","","공명음","sg","개음절","공명음","","개음절","평파열음_평파찰음","sg","개음절","","",""
"JMH","스탠드","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅌ","ㅐ","ㄴ","ㄷ","ㅡ","","","","","마찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","",""
"JMH","라디오","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅏ","","ㄷ","ㅣ","","ㅇ","ㅗ","","","","","공명음","sg","개음절","평파열음_평파찰음","","개음절","공명음","sg","개음절","","",""
"JMH","시멘트","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅣ","","ㅁ","ㅔ","ㄴ","ㅌ","ㅡ","","","","","마찰음","","개음절","공명음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","",""
"JMH","스쿠터","","","외래어3","1","","LHL","부산",20,"남",3,"ㅅ","ㅡ","","ㅋ","ㅜ","","ㅌ","ㅓ","","","","","마찰음","sg","개음절","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","",""
"JMH","드레스","","","외래어3","1","","LHL","부산",20,"남",3,"ㄷ","ㅡ","","ㄹ","ㅔ","","ㅅ","ㅡ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","개음절","마찰음","sg","개음절","","",""
"JMH","레이스","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅔ","","ㅇ","ㅣ","","ㅅ","ㅡ","","","","","공명음","sg","개음절","공명음","","개음절","마찰음","sg","개음절","","",""
"JMH","캐비넷","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅋ","ㅐ","","ㅂ","ㅣ","","ㄴ","ㅔ","ㅅ","","","","유기음_경음","sg","개음절","평파열음_평파찰음","","개음절","공명음","sg","폐음절_평파열음","","",""
"JMH","바닐라","","","외래어3","1","","LHL","부산",20,"남",3,"ㅂ","ㅏ","","ㄴ","ㅣ","ㄹ","ㄹ","ㅏ","","","","","평파열음_평파찰음","sg","개음절","공명음","","폐음절_공명자음","공명음","sg","개음절","","",""
"JMH","위스키","","","외래어3","1","","HLL","부산",20,"남",3,"ㅇ","ㅟ","","ㅅ","ㅡ","","ㅋ","ㅣ","","","","","공명음","dp","개음절","마찰음","sg","개음절","유기음_경음","","개음절","","",""
"JMH","모니터","","","외래어3","1","","LHL","부산",20,"남",3,"ㅁ","ㅗ","","ㄴ","ㅣ","","ㅌ","ㅓ","","","","","공명음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절","","",""
"JMH","테이블","","","외래어3","1","","LHL","부산",20,"남",3,"ㅌ","ㅔ","","ㅇ","ㅣ","","ㅂ","ㅡ","ㄹ","","","","유기음_경음","sg","개음절","공명음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","",""
"JMH","미사일","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅁ","ㅣ","","ㅅ","ㅏ","","ㅇ","ㅣ","ㄹ","","","","공명음","","개음절","마찰음","sg","개음절","공명음","","폐음절_공명자음","","",""
"JMH","리허설","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㄹ","ㅣ","","ㅎ","ㅓ","","ㅅ","ㅓ","ㄹ","","","","공명음","","개음절","마찰음","sg","개음절","마찰음","sg","폐음절_공명자음","","",""
"JMH","클린턴","","","외래어3","1","","","부산",20,"남",3,"ㅋ","ㅡ","ㄹ","ㄹ","ㅣ","ㄴ","ㅌ","ㅓ","ㄴ","","","","유기음_경음","sg","폐음절_공명자음","공명음","","폐음절_공명자음","유기음_경음","sg","폐음절_공명자음","","",""
"JMH","트럼펫","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅌ","ㅡ","","ㄹ","ㅓ","ㅁ","ㅍ","ㅔ","ㅅ","","","","유기음_경음","sg","개음절","공명음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_평파열음","","",""
"JMH","젤라틴","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅈ","ㅔ","ㄹ","ㄹ","ㅏ","","ㅌ","ㅣ","ㄴ","","","","평파열음_평파찰음","sg","폐음절_공명자음","공명음","sg","개음절","유기음_경음","","폐음절_공명자음","","",""
"JMH","라일락","","","외래어3","1","","LHL","부산",20,"남",3,"ㄹ","ㅏ","","ㅇ","ㅣ","ㄹ","ㄹ","ㅏ","ㄱ","","","","공명음","sg","개음절","공명음","","폐음절_공명자음","공명음","sg","폐음절_평파열음","","",""
"JMH","솔로몬","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅅ","ㅗ","ㄹ","ㄹ","ㅗ","","ㅁ","ㅗ","ㄴ","","","","마찰음","sg","폐음절_공명자음","공명음","sg","개음절","공명음","sg","폐음절_공명자음","","",""
"JMH","이슬람","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅇ","ㅣ","","ㅅ","ㅡ","ㄹ","ㄹ","ㅏ","ㅁ","","","","공명음","","개음절","마찰음","sg","폐음절_공명자음","공명음","sg","폐음절_공명자음","","",""
"JMH","바베큐","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅂ","ㅏ","","ㅂ","ㅔ","","ㅋ","ㅠ","","","","","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","sg","개음절","유기음_경음","dp","개음절","","",""
"JMH","캬바레","","","외래어3","1","","","부산",20,"남",3,"ㅋ","ㅑ","","ㅂ","ㅏ","","ㄹ","ㅔ","","","","","유기음_경음","dp","개음절","평파열음_평파찰음","sg","개음절","공명음","sg","개음절","","",""
"JMH","피아노","","","외래어3","1","","LLH_f","부산",20,"남",3,"ㅍ","ㅣ","","ㅇ","ㅏ","","ㄴ","ㅗ","","","","","유기음_경음","","개음절","공명음","sg","개음절","공명음","sg","개음절","","",""
"JMH","커리큘럼","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅋ","ㅓ","","ㄹ","ㅣ","","ㅋ","ㅠ","ㄹ","ㄹ","ㅓ","ㅁ","유기음_경음","sg","개음절","공명음","","개음절","유기음_경음","dp","폐음절_공명자음","공명음","sg","폐음절_공명자음"
"JMH","페르시아","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅍ","ㅔ","","ㄹ","ㅡ","","ㅅ","ㅣ","","ㅇ","ㅏ","","유기음_경음","sg","개음절","공명음","sg","개음절","마찰음","","개음절","공명음","sg","개음절"
"JMH","바이러스","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅂ","ㅏ","","ㅇ","ㅣ","","ㄹ","ㅓ","","ㅅ","ㅡ","","평파열음_평파찰음","sg","개음절","공명음","","개음절","공명음","sg","개음절","마찰음","sg","개음절"
"JMH","잉글랜드","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅣ","ㅇ","ㄱ","ㅡ","ㄹ","ㄹ","ㅐ","ㄴ","ㄷ","ㅡ","","공명음","","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절"
"JMH","샌드위치","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅅ","ㅐ","ㄴ","ㄷ","ㅡ","","ㅇ","ㅟ","","ㅊ","ㅣ","","마찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","공명음","dp","개음절","유기음_경음","","개음절"
"JMH","스테이크","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅅ","ㅡ","","ㅌ","ㅔ","","ㅇ","ㅣ","","ㅋ","ㅡ","","마찰음","sg","개음절","유기음_경음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절"
"JMH","트레일러","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅌ","ㅡ","","ㄹ","ㅔ","","ㅇ","ㅣ","ㄹ","ㄹ","ㅓ","","유기음_경음","sg","개음절","공명음","sg","개음절","공명음","","폐음절_공명자음","공명음","sg","개음절"
"JMH","박테리아","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅂ","ㅏ","ㄱ","ㅌ","ㅔ","","ㄹ","ㅣ","","ㅇ","ㅏ","","평파열음_평파찰음","sg","폐음절_평파열음","유기음_경음","sg","개음절","공명음","","개음절","공명음","sg","개음절"
"JMH","프로포즈","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅍ","ㅡ","","ㄹ","ㅗ","","ㅍ","ㅗ","","ㅈ","ㅡ","","유기음_경음","sg","개음절","공명음","sg","개음절","유기음_경음","sg","개음절","평파열음_평파찰음","sg","개음절"
"JMH","마요네즈","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅁ","ㅏ","","ㅇ","ㅛ","","ㄴ","ㅔ","","ㅈ","ㅡ","","공명음","sg","개음절","공명음","dp","개음절","공명음","sg","개음절","평파열음_평파찰음","sg","개음절"
"JMH","컴플렉스","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅋ","ㅓ","ㅁ","ㅍ","ㅡ","ㄹ","ㄹ","ㅔ","ㄱ","ㅅ","ㅡ","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_공명자음","공명음","sg","폐음절_평파열음","마찰음","sg","개음절"
"JMH","카나리아","","","외래어4","1","","","부산",20,"남",4,"ㅋ","ㅏ","","ㄴ","ㅏ","","ㄹ","ㅣ","","ㅇ","ㅏ","","유기음_경음","sg","개음절","공명음","sg","개음절","공명음","","개음절","공명음","sg","개음절"
"JMH","텔레비전","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅌ","ㅔ","ㄹ","ㄹ","ㅔ","","ㅂ","ㅣ","","ㅈ","ㅓ","ㄴ","유기음_경음","sg","폐음절_공명자음","공명음","sg","개음절","평파열음_평파찰음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음"
"JMH","글리세린","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㄱ","ㅡ","ㄹ","ㄹ","ㅣ","","ㅅ","ㅔ","","ㄹ","ㅣ","ㄴ","평파열음_평파찰음","sg","폐음절_공명자음","공명음","","개음절","마찰음","sg","개음절","공명음","","폐음절_공명자음"
"JMH","그리세린","","","외래어4","1","","","부산",20,"남",4,"ㄱ","ㅡ","","ㄹ","ㅣ","","ㅅ","ㅔ","","ㄹ","ㅣ","ㄴ","평파열음_평파찰음","sg","개음절","공명음","","개음절","마찰음","sg","개음절","공명음","","폐음절_공명자음"
"JMH","하모니카","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅎ","ㅏ","","ㅁ","ㅗ","","ㄴ","ㅣ","","ㅋ","ㅏ","","마찰음","sg","개음절","공명음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절"
"JMH","콩크리트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅋ","ㅗ","ㅇ","ㅋ","ㅡ","","ㄹ","ㅣ","","ㅌ","ㅡ","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절"
"JMH","아스팔트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅏ","","ㅅ","ㅡ","","ㅍ","ㅏ","ㄹ","ㅌ","ㅡ","","공명음","sg","개음절","마찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절"
"JMH","비지니스","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅂ","ㅣ","","ㅈ","ㅣ","","ㄴ","ㅣ","","ㅅ","ㅡ","","평파열음_평파찰음","","개음절","평파열음_평파찰음","","개음절","공명음","","개음절","마찰음","sg","개음절"
"JMH","안데르센","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅇ","ㅏ","ㄴ","ㄷ","ㅔ","","ㄹ","ㅡ","","ㅅ","ㅔ","ㄴ","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","공명음","sg","개음절","마찰음","sg","폐음절_공명자음"
"JMH","리싸이틀","","","외래어4","1","","LLHL","부산",20,"남",4,"ㄹ","ㅣ","","ㅆ","ㅏ","","ㅇ","ㅣ","","ㅌ","ㅡ","ㄹ","공명음","","개음절","마찰음","sg","개음절","공명음","","개음절","유기음_경음","sg","폐음절_공명자음"
"JMH","오토바이","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅗ","","ㅌ","ㅗ","","ㅂ","ㅏ","","ㅇ","ㅣ","","공명음","sg","개음절","유기음_경음","sg","개음절","평파열음_평파찰음","sg","개음절","공명음","","개음절"
"JMH","에스키모","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅔ","","ㅅ","ㅡ","","ㅋ","ㅣ","","ㅁ","ㅗ","","공명음","sg","개음절","마찰음","sg","개음절","유기음_경음","","개음절","공명음","sg","개음절"
"JMH","아카데미","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅏ","","ㅋ","ㅏ","","ㄷ","ㅔ","","ㅁ","ㅣ","","공명음","sg","개음절","유기음_경음","sg","개음절","평파열음_평파찰음","sg","개음절","공명음","","개음절"
"JMH","다이어트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㄷ","ㅏ","","ㅇ","ㅣ","","ㅇ","ㅓ","","ㅌ","ㅡ","","평파열음_평파찰음","sg","개음절","공명음","","개음절","공명음","sg","개음절","유기음_경음","sg","개음절"
"JMH","에어로빅","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅇ","ㅔ","","ㅇ","ㅓ","","ㄹ","ㅗ","","ㅂ","ㅣ","ㄱ","공명음","sg","개음절","공명음","sg","개음절","공명음","sg","개음절","평파열음_평파찰음","","폐음절_평파열음"
"JMH","저널리즘","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅈ","ㅓ","","ㄴ","ㅓ","ㄹ","ㄹ","ㅣ","","ㅈ","ㅡ","ㅁ","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","공명음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음"
"JMH","코펜하겐","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅋ","ㅗ","","ㅍ","ㅔ","ㄴ","ㅎ","ㅏ","","ㄱ","ㅔ","ㄴ","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_공명자음","마찰음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음"
"JMH","인스턴트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅣ","ㄴ","ㅅ","ㅡ","","ㅌ","ㅓ","ㄴ","ㅌ","ㅡ","","공명음","","폐음절_공명자음","마찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절"
"JMH","플라스틱","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅍ","ㅡ","ㄹ","ㄹ","ㅏ","","ㅅ","ㅡ","","ㅌ","ㅣ","ㄱ","유기음_경음","sg","폐음절_공명자음","공명음","sg","개음절","마찰음","sg","개음절","유기음_경음","","폐음절_평파열음"
"JMH","프라스틱","","","외래어4","1","","","부산",20,"남",4,"ㅍ","ㅡ","","ㄹ","ㅏ","","ㅅ","ㅡ","","ㅌ","ㅣ","ㄱ","유기음_경음","sg","개음절","공명음","sg","개음절","마찰음","sg","개음절","유기음_경음","","폐음절_평파열음"
"JMH","앰뷸런스","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅐ","ㅁ","ㅂ","ㅠ","ㄹ","ㄹ","ㅓ","ㄴ","ㅅ","ㅡ","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","dp","폐음절_공명자음","공명음","sg","폐음절_공명자음","마찰음","sg","개음절"
"JMH","샤머니즘","","","외래어4","1","","","부산",20,"남",4,"ㅅ","ㅑ","","ㅁ","ㅓ","","ㄴ","ㅣ","","ㅈ","ㅡ","ㅁ","마찰음","dp","개음절","공명음","sg","개음절","공명음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음"
"JMH","블라우스","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅂ","ㅡ","ㄹ","ㄹ","ㅏ","","ㅇ","ㅜ","","ㅅ","ㅡ","","평파열음_평파찰음","sg","폐음절_공명자음","공명음","sg","개음절","공명음","sg","개음절","마찰음","sg","개음절"
"JMH","브라우스","","","외래어4","1","","","부산",20,"남",4,"ㅂ","ㅡ","","ㄹ","ㅏ","","ㅇ","ㅜ","","ㅅ","ㅡ","","평파열음_평파찰음","sg","개음절","공명음","sg","개음절","공명음","sg","개음절","마찰음","sg","개음절"
"JMH","카스테라","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅋ","ㅏ","","ㅅ","ㅡ","","ㅌ","ㅔ","","ㄹ","ㅏ","","유기음_경음","sg","개음절","마찰음","sg","개음절","유기음_경음","sg","개음절","공명음","sg","개음절"
"JMH","톨게이트","","","외래어4","1","","HHLL","부산",20,"남",4,"ㅌ","ㅗ","ㄹ","ㄱ","ㅔ","","ㅇ","ㅣ","","ㅌ","ㅡ","","유기음_경음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절"
"JMH","클라이밍","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅋ","ㅡ","ㄹ","ㄹ","ㅏ","","ㅇ","ㅣ","","ㅁ","ㅣ","ㅇ","유기음_경음","sg","폐음절_공명자음","공명음","sg","개음절","공명음","","개음절","공명음","","폐음절_공명자음"
"JMH","스프레이","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅅ","ㅡ","","ㅍ","ㅡ","","ㄹ","ㅔ","","ㅇ","ㅣ","","마찰음","sg","개음절","유기음_경음","sg","개음절","공명음","sg","개음절","공명음","","개음절"
"JMH","캐시미어","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅋ","ㅐ","","ㅅ","ㅣ","","ㅁ","ㅣ","","ㅇ","ㅓ","","유기음_경음","sg","개음절","마찰음","","개음절","공명음","","개음절","공명음","sg","개음절"
"JMH","스펙트럼","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅅ","ㅡ","","ㅍ","ㅔ","ㄱ","ㅌ","ㅡ","","ㄹ","ㅓ","ㅁ","마찰음","sg","개음절","유기음_경음","sg","폐음절_평파열음","유기음_경음","sg","개음절","공명음","sg","폐음절_공명자음"
"JMH","스티로폼","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅅ","ㅡ","","ㅌ","ㅣ","","ㄹ","ㅗ","","ㅍ","ㅗ","ㅁ","마찰음","sg","개음절","유기음_경음","","개음절","공명음","sg","개음절","유기음_경음","sg","폐음절_공명자음"
"JMH","리베이트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㄹ","ㅣ","","ㅂ","ㅔ","","ㅇ","ㅣ","","ㅌ","ㅡ","","공명음","","개음절","평파열음_평파찰음","sg","개음절","공명음","","개음절","유기음_경음","sg","개음절"
"JMH","스토콜름","스톡홀름","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅅ","ㅡ","","ㅌ","ㅗ","","ㅋ","ㅗ","ㄹ","ㄹ","ㅡ","ㅁ","마찰음","sg","개음절","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_공명자음","공명음","sg","폐음절_공명자음"
"JMH","봅쓸레이","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅂ","ㅗ","ㅂ","ㅆ","ㅡ","ㄹ","ㄹ","ㅔ","","ㅇ","ㅣ","","평파열음_평파찰음","sg","폐음절_평파열음","마찰음","sg","폐음절_공명자음","공명음","sg","개음절","공명음","","개음절"
"JMH","카달로그","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅋ","ㅏ","","ㄷ","ㅏ","ㄹ","ㄹ","ㅗ","","ㄱ","ㅡ","","유기음_경음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","공명음","sg","개음절","평파열음_평파찰음","sg","개음절"
"JMH","훌라후프","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅎ","ㅜ","ㄹ","ㄹ","ㅏ","","ㅎ","ㅜ","","ㅍ","ㅡ","","마찰음","sg","폐음절_공명자음","공명음","sg","개음절","마찰음","sg","개음절","유기음_경음","sg","개음절"
"JMH","알루미늄","","","외래어4","1","","LLLH_f","부산",20,"남",4,"ㅇ","ㅏ","ㄹ","ㄹ","ㅜ","","ㅁ","ㅣ","","ㄴ","ㅠ","ㅁ","공명음","sg","폐음절_공명자음","공명음","sg","개음절","공명음","","개음절","공명음","dp","폐음절_공명자음"
"JMH","레지던트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㄹ","ㅔ","","ㅈ","ㅣ","","ㄷ","ㅓ","ㄴ","ㅌ","ㅡ","","공명음","sg","개음절","평파열음_평파찰음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음","유기음_경음","sg","개음절"
"JMH","에스코트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅇ","ㅔ","","ㅅ","ㅡ","","ㅋ","ㅗ","","ㅌ","ㅡ","","공명음","sg","개음절","마찰음","sg","개음절","유기음_경음","sg","개음절","유기음_경음","sg","개음절"
"JMH","프리미엄","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅍ","ㅡ","","ㄹ","ㅣ","","ㅁ","ㅣ","","ㅇ","ㅓ","ㅁ","유기음_경음","sg","개음절","공명음","","개음절","공명음","","개음절","공명음","sg","폐음절_공명자음"
"JMH","필라멘트","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅍ","ㅣ","ㄹ","ㄹ","ㅏ","","ㅁ","ㅔ","ㄴ","ㅌ","ㅡ","","유기음_경음","","폐음절_공명자음","공명음","sg","개음절","공명음","sg","폐음절_공명자음","유기음_경음","sg","개음절"
"JMH","페스티발","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅍ","ㅔ","","ㅅ","ㅡ","","ㅌ","ㅣ","","ㅂ","ㅏ","ㄹ","유기음_경음","sg","개음절","마찰음","sg","개음절","유기음_경음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음"
"JMH","스펙타클","","","외래어4","1","","LLHL","부산",20,"남",4,"ㅅ","ㅡ","","ㅍ","ㅔ","ㄱ","ㅌ","ㅏ","","ㅋ","ㅡ","ㄹ","마찰음","sg","개음절","유기음_경음","sg","폐음절_평파열음","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_공명자음"
