"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","Wz","w1","w2","w3","w4","W3","W2","w1f","w2f","w3f","w4f","weight","weigth_comb","weigth_comb2","weigth_comb3","weigth_comb4"
"JBS","약","","","고유어1","","","H(H)","부산",60,"여",1,"ㅇ","ㅑ","ㄱ"," "," ",""," "," ","","","","","son","dp","obs","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","값","","","고유어1","1","","H(H)","부산",60,"여",1,"ㄱ","ㅏ","ㅄ"," "," ",""," "," ","","","","","lax","sg","obs","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","해","","","고유어1","1","","H(H)","부산",60,"여",1,"ㅎ","ㅐ",""," "," ",""," "," ","","","","","fri","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","빛","","","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅣ","ㅊ"," "," ",""," "," ","","","","","lax","","obs","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","일","","","고유어1","1","","L","부산",60,"여",1,"ㅇ","ㅣ","ㄹ"," "," ",""," "," ","","","","","son","","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","장","","","고유어1","","","L","부산",60,"여",1,"ㅈ","ㅏ","ㅇ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","화","","","고유어1","1","","L","부산",60,"여",1,"ㅎ","ㅘ",""," "," ",""," "," ","","","","","fri","dp","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","팔","","","고유어1","1","","H","부산",60,"여",1,"ㅍ","ㅏ","ㄹ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","풀","","","고유어1","1","","H(H)","부산",60,"여",1,"ㅍ","ㅜ","ㄹ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","달","","","고유어1","1","","H(H)","부산",60,"여",1,"ㄷ","ㅏ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","꿈","","","고유어1","1","","H(H)","부산",60,"여",1,"ㄲ","ㅜ","ㅁ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","손","","","고유어1","1","","H(H)_1","부산",60,"여",1,"ㅅ","ㅗ","ㄴ"," "," ",""," "," ","","","","","fri","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","곰","","","고유어1","1","","L","부산",60,"여",1,"ㄱ","ㅗ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","차","","","고유어1","","","H","부산",60,"여",1,"ㅊ","ㅏ",""," "," ",""," "," ","","","","","tsasp","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","묵","","","고유어1","1","","H","부산",60,"여",1,"ㅁ","ㅜ","ㄱ"," "," ",""," "," ","","","","","son","sg","obs","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","통","","","고유어1","1","","H(H)_1","부산",60,"여",1,"ㅌ","ㅗ","ㅇ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","딸","","","고유어1","1","","H(H)","부산",60,"여",1,"ㄸ","ㅏ","ㄹ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","날","","","고유어1","1","","H(H)","부산",60,"여",1,"ㄴ","ㅏ","ㄹ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","씨","","","고유어1","1","","H(H)","부산",60,"여",1,"ㅆ","ㅣ",""," "," ",""," "," ","","","","","fri","","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","대","","","고유어1","1","","H(H)","부산",60,"여",1,"ㄷ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","심","","","고유어1","1","","H","부산",60,"여",1,"ㅅ","ㅣ","ㅁ"," "," ",""," "," ","","","","","fri","","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","띠","","","고유어1","1","","H(H)_1","부산",60,"여",1,"ㄸ","ㅣ",""," "," ",""," "," ","","","","","tsasp","","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","섬","","","고유어1","1","","L","부산",60,"여",1,"ㅅ","ㅓ","ㅁ"," "," ",""," "," ","","","","","fri","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","문","","","고유어1","","","H","부산",60,"여",1,"ㅁ","ㅜ","ㄴ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","발","blind","1","고유어1","1","","H(H)_1","부산",60,"여",1,"ㅂ","ㅏ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","발","foot","1","고유어1","1","","H(H)_1","부산",60,"여",1,"ㅂ","ㅏ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","눈","snow","1","고유어1","1","","","부산",60,"여",1,"ㄴ","ㅜ","ㄴ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","눈","eye","1","고유어1","1","","","부산",60,"여",1,"ㄴ","ㅜ","ㄴ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","배","pear","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","배","stomach","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","배","boat","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","감","느낌","1","고유어1","","","","부산",60,"여",1,"ㄱ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","감","persimon","1","고유어1","1","","","부산",60,"여",1,"ㄱ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","담","질병","1","고유어1","","","","부산",60,"여",1,"ㄷ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","담","담장","1","고유어1","1","","","부산",60,"여",1,"ㄷ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","밤","chestnut","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","밤","야간","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","벌","곤충","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅓ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","벌","죄","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅓ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JBS","애","아이","1","고유어1","1","","","부산",60,"여",1,"ㅇ","ㅐ",""," "," ",""," "," ","","","","","son","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","애","가 탄다","1","고유어1","1","","","부산",60,"여",1,"ㅇ","ㅐ",""," "," ",""," "," ","","","","","son","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","이사","moving","1","고유어2","","","","부산",60,"여",2,"ㅇ","ㅣ","","ㅅ","ㅏ",""," "," ","","","","","son","","light","fri","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","이사","director","1","고유어2","","","","부산",60,"여",2,"ㅇ","ㅣ","","ㅅ","ㅏ",""," "," ","","","","","son","","light","fri","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","고전","struggle","1","고유어2","","","","부산",60,"여",2,"ㄱ","ㅗ","","ㅈ","ㅓ","ㄴ"," "," ","","","","","lax","sg","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","고전","classics","1","고유어2","","","","부산",60,"여",2,"ㄱ","ㅗ","","ㅈ","ㅓ","ㄴ"," "," ","","","","","lax","sg","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","사기","fraud","1","고유어2","","","","부산",60,"여",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","fri","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","사기","fighting","1","고유어2","","","","부산",60,"여",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","fri","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","새끼","baby","1","고유어2","1","","","부산",60,"여",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","fri","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","새끼","rope","1","고유어2","1","","","부산",60,"여",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","fri","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","토끼","","","고유어2","1","","HH","부산",60,"여",2,"ㅌ","ㅗ","","ㄲ","ㅣ",""," "," ","","","","","tsasp","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","오리","","","고유어2","1","","HH","부산",60,"여",2,"ㅇ","ㅗ","","ㄹ","ㅣ",""," "," ","","","","","son","sg","light","son","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","거울","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅓ","","ㅇ","ㅜ","ㄹ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JBS","더위","","","고유어2","1","","HL","부산",60,"여",2,"ㄷ","ㅓ","","ㅇ","ㅟ",""," "," ","","","","","lax","sg","light","son","dp","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JBS","무릅","","","고유어2","1","","HL","부산",60,"여",2,"ㅁ","ㅜ","","ㄹ","ㅡ","ㅂ"," "," ","","","","","son","sg","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
